geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,7,12745,-12745,-12745,12745,12745,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,8,30922,-30922,-30922,30922,30922,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,9,51186,-51186,-51186,51186,51186,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,10,56038,-56038,-56038,56038,56038,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,11,37917,-37917,-37917,37917,37917,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,12,13792,-13792,-13792,13792,13792,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,13,2212,-2212,-2212,2212,2212,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:absent,knight_a,14,132,-132,-132,132,132,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,2,2,-2,-2,2,2,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,3,30,-30,-30,30,30,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,4,209,-209,-209,209,209,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,5,890,-890,-890,890,890,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,6,2543,-2543,-2543,2543,2543,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,7,5055,-5055,-5055,5055,5055,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,8,7061,-7061,-7061,7061,7061,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,9,6880,-6880,-6880,6880,6880,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,10,4597,-4597,-4597,4597,4597,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,11,2054,-2054,-2054,2054,2054,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,12,551,-551,-551,551,551,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,13,71,-71,-71,71,71,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_a:present,knight_a,14,3,-3,-3,3,3,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,3,4,-4,-4,4,4,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,4,76,-76,-76,76,76,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,5,675,-675,-675,675,675,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,6,3645,-3645,-3645,3645,3645,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,7,13077,-13077,-13077,13077,13077,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,8,32090,-32090,-32090,32090,32090,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,9,53540,-53540,-53540,53540,53540,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,10,58654,-58654,-58654,58654,58654,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,11,39202,-39202,-39202,39202,39202,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,12,13745,-13745,-13745,13745,13745,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,13,2144,-2144,-2144,2144,2144,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:absent,knight_b,14,144,-144,-144,144,144,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,2,2,-2,-2,2,2,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,3,32,-32,-32,32,32,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,4,239,-239,-239,239,239,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,5,1089,-1089,-1089,1089,1089,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,6,3299,-3299,-3299,3299,3299,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,7,6854,-6854,-6854,6854,6854,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,8,9822,-9822,-9822,9822,9822,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,9,9623,-9623,-9623,9623,9623,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,10,6395,-6395,-6395,6395,6395,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,11,2869,-2869,-2869,2869,2869,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,12,823,-823,-823,823,823,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,13,127,-127,-127,127,127,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",knight_b:present,knight_b,14,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,3,3,-3,-3,3,3,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,4,57,-57,-57,57,57,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,5,509,-509,-509,509,509,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,6,2781,-2781,-2781,2781,2781,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,7,10154,-10154,-10154,10154,10154,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,8,25491,-25491,-25491,25491,25491,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,9,43731,-43731,-43731,43731,43731,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,10,49533,-49533,-49533,49533,49533,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,11,34499,-34499,-34499,34499,34499,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,12,12788,-12788,-12788,12788,12788,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,13,2021,-2021,-2021,2021,2021,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:absent,nn_other,14,123,-123,-123,123,123,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,2,1,-1,-1,1,1,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,3,17,-17,-17,17,17,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,4,136,-136,-136,136,136,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,5,662,-662,-662,662,662,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,6,2138,-2138,-2138,2138,2138,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,7,4723,-4723,-4723,4723,4723,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,8,7125,-7125,-7125,7125,7125,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,9,7162,-7162,-7162,7162,7162,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,10,4615,-4615,-4615,4615,4615,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,11,1862,-1862,-1862,1862,1862,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,12,444,-444,-444,444,444,0,0,0,0,0,0
tilted,"near_block:[0,0,5,0,0,1,0,0]",nn_other:present,nn_other,13,45,-45,-45,45,45,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,8,5,-5,-5,5,5,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,9,73,-73,-73,73,73,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,10,482,-482,-482,482,482,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,11,1711,-1711,-1711,1711,1711,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,12,3489,-3489,-3489,3489,3489,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,13,3983,-3983,-3983,3983,3983,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,14,2315,-2315,-2315,2315,2315,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,15,564,-564,-564,564,564,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:absent,axial2,16,37,-37,-37,37,37,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,8,5,-5,-5,5,5,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,9,31,-31,-31,31,31,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,10,76,-76,-76,76,76,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,11,83,-83,-83,83,83,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,12,37,-37,-37,37,37,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",axial2:present,axial2,13,4,-4,-4,4,4,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,8,43,-43,-43,43,43,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,9,458,-458,-458,458,458,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,10,2253,-2253,-2253,2253,2253,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,11,6347,-6347,-6347,6347,6347,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,12,10655,-10655,-10655,10655,10655,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,13,10190,-10190,-10190,10190,10190,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,14,5040,-5040,-5040,5040,5040,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,15,1068,-1068,-1068,1068,1068,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:absent,diag1,16,62,-62,-62,62,62,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,8,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,9,40,-40,-40,40,40,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,10,109,-109,-109,109,109,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,11,135,-135,-135,135,135,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,12,71,-71,-71,71,71,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",diag1:present,diag1,13,12,-12,-12,12,12,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,8,16,-16,-16,16,16,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,9,201,-201,-201,201,201,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,10,1135,-1135,-1135,1135,1135,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,11,3605,-3605,-3605,3605,3605,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,12,6696,-6696,-6696,6696,6696,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,13,6967,-6967,-6967,6967,6967,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,14,3705,-3705,-3705,3705,3705,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,15,830,-830,-830,830,830,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:absent,far,16,49,-49,-49,49,49,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",far:present,far,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,8,11,-11,-11,11,11,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,9,144,-144,-144,144,144,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,10,837,-837,-837,837,837,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,11,2675,-2675,-2675,2675,2675,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,12,5014,-5014,-5014,5014,5014,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,13,5366,-5366,-5366,5366,5366,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,14,2984,-2984,-2984,2984,2984,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,15,714,-714,-714,714,714,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:absent,knight_a,16,47,-47,-47,47,47,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_a:present,knight_a,0,0,0,0,0,0,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,8,16,-16,-16,16,16,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,9,199,-199,-199,199,199,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,10,1102,-1102,-1102,1102,1102,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,11,3400,-3400,-3400,3400,3400,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,12,6126,-6126,-6126,6126,6126,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,13,6207,-6207,-6207,6207,6207,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,14,3245,-3245,-3245,3245,3245,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,15,739,-739,-739,739,739,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:absent,knight_b,16,48,-48,-48,48,48,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,8,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,9,33,-33,-33,33,33,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,10,73,-73,-73,73,73,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,11,74,-74,-74,74,74,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,12,32,-32,-32,32,32,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",knight_b:present,knight_b,13,4,-4,-4,4,4,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,8,21,-21,-21,21,21,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,9,239,-239,-239,239,239,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,10,1211,-1211,-1211,1211,1211,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,11,3492,-3492,-3492,3492,3492,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,12,6012,-6012,-6012,6012,6012,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,13,5949,-5949,-5949,5949,5949,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,14,3095,-3095,-3095,3095,3095,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,15,705,-705,-705,705,705,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:absent,nn_other,16,45,-45,-45,45,45,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,8,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,9,39,-39,-39,39,39,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,10,109,-109,-109,109,109,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,11,135,-135,-135,135,135,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,12,72,-72,-72,72,72,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,13,14,-14,-14,14,14,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,0,0,1]",nn_other:present,nn_other,14,1,-1,-1,1,1,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,5,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,6,150,-150,-150,150,150,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,7,1522,-1522,-1522,1522,1522,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,8,8663,-8663,-8663,8663,8663,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,9,31084,-31084,-31084,31084,31084,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,10,73077,-73077,-73077,73077,73077,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,11,112421,-112421,-112421,112421,112421,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,12,109242,-109242,-109242,109242,109242,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,13,62162,-62162,-62162,62162,62162,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,14,18723,-18723,-18723,18723,18723,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,15,2670,-2670,-2670,2670,2670,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,16,172,-172,-172,172,172,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:absent,axial2,17,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,5,14,-14,-14,14,14,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,6,211,-211,-211,211,211,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,7,1244,-1244,-1244,1244,1244,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,8,3843,-3843,-3843,3843,3843,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,9,6810,-6810,-6810,6810,6810,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,10,6900,-6900,-6900,6900,6900,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,11,3712,-3712,-3712,3712,3712,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,12,919,-919,-919,919,919,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",axial2:present,axial2,13,74,-74,-74,74,74,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,5,26,-26,-26,26,26,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,6,540,-540,-540,540,540,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,7,4747,-4747,-4747,4747,4747,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,8,24047,-24047,-24047,24047,24047,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,9,78015,-78015,-78015,78015,78015,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,10,167126,-167126,-167126,167126,167126,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,11,234717,-234717,-234717,234717,234717,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,12,207478,-207478,-207478,207478,207478,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,13,106602,-106602,-106602,106602,106602,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,14,28814,-28814,-28814,28814,28814,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,15,3636,-3636,-3636,3636,3636,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,16,198,-198,-198,198,198,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:absent,diag1,17,6,-6,-6,6,6,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,5,9,-9,-9,9,9,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,6,145,-145,-145,145,145,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,7,912,-912,-912,912,912,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,8,3016,-3016,-3016,3016,3016,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,9,5741,-5741,-5741,5741,5741,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,10,6193,-6193,-6193,6193,6193,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,11,3449,-3449,-3449,3449,3449,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,12,843,-843,-843,843,843,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,13,62,-62,-62,62,62,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",diag1:present,diag1,14,1,-1,-1,1,1,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,5,3,-3,-3,3,3,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,6,118,-118,-118,118,118,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,7,1498,-1498,-1498,1498,1498,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,8,9736,-9736,-9736,9736,9736,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,9,37966,-37966,-37966,37966,37966,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,10,94010,-94010,-94010,94010,94010,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,11,148715,-148715,-148715,148715,148715,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,12,145537,-145537,-145537,145537,145537,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,13,82003,-82003,-82003,82003,82003,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,14,24222,-24222,-24222,24222,24222,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,15,3374,-3374,-3374,3374,3374,0,0,0,0,0,0
tilted,"near_block:[0,0,5,1,0,1,0,0]",far:absent,far,16,210,-210,-210,210,210,0,0,0,0,0,0
